,t_class,d_class
1301,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1302,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1303,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1304,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1305,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1306,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1307,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1308,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1309,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1310,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1311,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1312,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1313,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1314,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1315,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1316,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1317,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1318,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1319,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1320,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1321,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1322,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1323,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1324,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1325,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1326,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1327,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1328,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1329,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1330,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1331,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1332,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1333,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1334,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1335,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1336,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1337,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1338,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1339,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1340,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1341,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1342,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1343,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1344,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1345,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1346,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1347,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1348,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1349,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1350,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1351,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1352,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1353,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1354,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1355,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1356,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1357,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1358,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1359,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1360,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1361,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1362,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1363,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1364,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1365,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1366,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1367,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1368,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1369,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1370,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1371,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1372,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1373,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1374,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1375,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1376,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1377,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1378,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1379,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1380,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1381,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1382,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1383,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1384,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1385,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1386,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1387,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1388,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1389,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1390,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1391,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1392,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1393,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1394,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1395,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1396,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1397,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1398,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1399,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1400,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1401,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1402,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1403,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1404,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1405,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1406,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1407,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1408,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1409,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1410,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1411,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1412,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1413,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1414,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1415,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1416,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1417,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1418,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1419,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1420,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1421,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1422,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1423,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1424,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1425,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1426,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1427,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1428,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1429,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1430,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1431,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1432,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1433,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1434,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1435,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1436,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1437,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1438,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1439,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1440,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1441,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1442,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1443,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1444,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1445,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1446,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1447,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1448,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1449,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1450,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1451,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1452,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1453,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1454,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1455,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1456,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1457,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1458,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1459,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1460,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1461,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1462,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1463,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1464,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1465,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1466,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1467,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1468,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1469,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1470,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1471,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1472,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1473,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1474,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1475,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1476,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1477,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1478,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1479,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1480,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1481,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1482,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1483,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1484,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1485,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1486,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1487,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1488,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1489,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1490,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1491,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1492,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1493,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1494,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1495,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1496,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1497,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1498,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1499,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1500,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1501,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1502,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1503,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1504,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1505,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1506,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1507,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1508,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1509,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1510,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1511,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1512,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1513,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1514,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1515,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1516,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1517,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1518,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1519,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1520,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1521,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1522,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1523,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1524,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1525,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1526,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1527,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1528,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1529,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1530,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1531,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1532,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1533,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1534,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1535,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1536,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1537,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1538,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1539,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1540,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1541,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1542,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1543,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1544,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1545,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1546,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1547,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1548,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1549,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1550,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1551,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1552,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1553,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1554,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1555,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1556,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1557,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1558,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1559,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1560,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1561,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1562,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1563,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1564,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1565,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1566,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1567,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1568,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1569,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1570,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1571,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1572,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1573,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1574,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1575,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1576,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1577,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1578,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1579,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1580,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1581,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1582,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1583,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1584,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1585,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1586,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1587,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1588,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1589,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1590,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1591,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1592,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1593,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1594,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1595,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1596,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1597,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1598,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1599,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1600,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1601,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1602,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1603,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1604,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1605,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1606,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1607,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1608,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1609,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1610,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1611,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1612,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1613,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1614,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1615,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1616,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1617,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1618,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1619,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1620,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1621,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1622,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1623,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1624,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1625,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1626,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1627,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1628,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1629,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1630,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1631,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1632,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1633,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1634,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1635,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1636,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1637,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1638,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1639,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1640,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1641,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1642,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1643,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1644,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1645,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1646,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1647,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1648,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1649,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1650,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1651,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1652,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1653,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1654,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1655,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1656,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1657,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1658,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1659,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1660,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1661,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1662,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1663,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1664,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1665,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1666,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1667,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1668,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1669,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1670,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1671,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1672,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1673,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1674,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1675,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1676,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1677,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1678,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1679,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1680,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1681,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1682,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1683,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1684,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1685,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1686,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1687,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1688,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1689,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1690,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1691,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1692,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1693,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1694,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1695,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1696,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1697,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1698,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1699,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1700,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1701,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1702,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1703,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1704,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1705,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1706,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1707,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1708,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1709,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1710,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1711,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1712,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1713,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1714,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1715,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1716,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1717,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1718,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1719,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1720,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1721,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1722,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1723,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
